Reporter Countries,Partner Countries,Item Code,Element Code,Unit,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F
Estonia,United States of America,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,1.0,A,0.0,A,,,0.0,A,204.0,A,53.0,A,,,,,,,88.0,A,,,,,,,,,,,,,10.0,A,7.0,A,,,,,,,,,,,,,,,0.0,A
Estonia,United States of America,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,,,,,,,1.0,A,,,,,,,0.0,A,0.0,A,,,,,0.0,A,2.0,A,0.0,A,0.0,A,0.0,A,,,,,,,,,,,0.0,A,0.0,A,,,36.0,A
Estonia,United States of America,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,A,,,,,,,,,,,,,,
Estonia,Uzbekistan,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A
Estonia,Uzbekistan,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,A,,,,,,,11.0,A,,
Estonia,Uzbekistan,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A
Estonia,Vanuatu,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,Venezuela (Bolivarian Republic of),657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,A,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,
Estonia,Viet Nam,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,A,119.0,A,,,,,,,,,,,,,1.0,A,,,,,,,,,,,,,3.0,A,,,,,,,,,,,0.0,A,,,0.0,A
Estonia,Viet Nam,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,A,11.0,A,456.0,A,79.0,A,669.0,A,,,,,,,,,,,,,9.0,A,,,,,,,,,,,0.0,A,,,,,,,0.0,A,,,,,0.0,A,2.0,A
Estonia,Yemen,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,Zambia,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,0.0,A,0.0,A,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,Zimbabwe,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,Azerbaijan,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,
Eswatini,Barbados,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,
Eswatini,Botswana,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,Botswana,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,
Eswatini,Cambodia,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,0.0,A,0.0,A,,,,,,,,
Eswatini,Cambodia,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,1.0,A,1.0,A,,,0.0,A,1.0,A
Eswatini,"China, mainland",657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,0.0,A,,,,,0.0,A,0.0,A,,
Eswatini,"China, mainland",656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,0.0,A,,,,,,,0.0,A,0.0,A
Eswatini,"China, Taiwan Province of",657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,0.0,A,,,,,0.0,A,,,0.0,A,0.0,A,0.0,A
Eswatini,"China, Taiwan Province of",657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,0.0,A
Eswatini,"China, Taiwan Province of",656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,,,0.0,A,0.0,A,,,,,,,0.0,A,0.0,A
Eswatini,"China, Taiwan Province of",656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,
Eswatini,Congo,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,
Eswatini,Democratic Republic of the Congo,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,
Eswatini,Ethiopia,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,
Eswatini,Ethiopia,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,
Eswatini,Ghana,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,0.0,A,,
Eswatini,India,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,0.0,A,0.0,A
Eswatini,India,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,
Eswatini,Indonesia,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,
Eswatini,Italy,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,A,1.0,A,0.0,A,,,0.0,A,,,,,,
Eswatini,Italy,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,Jamaica,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,Kenya,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,,,,,,,,,0.0,A,0.0,A,,,,
Eswatini,Kenya,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,0.0,A,,,,,,
Eswatini,Malaysia,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,0.0,A,,,,
Eswatini,Mozambique,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,63.0,A,426.0,A,397.0,A,588.0,A,510.0,A,218.0,A,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,
Eswatini,Mozambique,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,A,11.0,A,13.0,A,10.0,A,5.0,A,3.0,A,4.0,A,3.0,A,,
Eswatini,Mozambique,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,15.0,A,34.0,A,,,13.0,A,2.0,A,6.0,A,1.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,1.0,A,0.0,A
Eswatini,Namibia,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,Netherlands (Kingdom of the),657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,A,2.0,A,5.0,A,5.0,A,5.0,A,2.0,A,1.0,A
Eswatini,Netherlands (Kingdom of the),656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,New Zealand,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,
Eswatini,Nigeria,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,0.0,A,0.0,A,,
Eswatini,Philippines,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,0.0,A,,,,,,
Eswatini,Philippines,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,
Eswatini,Philippines,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,,,,,,,,,,
Eswatini,Philippines,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,
Eswatini,Portugal,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A,,,,,,,,,,,0.0,A,,
Eswatini,Portugal,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A,,,1.0,A,0.0,A,1.0,A,,,1.0,A,1.0,A
Eswatini,Qatar,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,A,,
Eswatini,Republic of Korea,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,0.0,A,,,,,,
Eswatini,Republic of Korea,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,
Eswatini,Republic of Korea,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,0.0,A,,,,,,
Eswatini,Rwanda,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,0.0,A,,,,
Eswatini,Rwanda,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A
Eswatini,Saudi Arabia,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,0.0,A,,,,,,,,,,
Eswatini,Singapore,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,South Africa,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,434.0,A,704.0,A,,,526.0,A,450.0,A,486.0,A,822.0,A,943.0,A,677.0,A,519.0,A,590.0,A,,,,,,,,,,,,,,,218.0,A,208.0,A,229.0,A,221.0,A,197.0,A,413.0,A,448.0,A,606.0,A,450.0,A,582.0,A
Eswatini,South Africa,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,10.0,A,3.0,A,,,3.0,A,,,9.0,A,2.0,A,9.0,A,1.0,A,60.0,A,0.0,A,,,,,,,,,,,,,,,1.0,A,0.0,A,0.0,A,1.0,A,0.0,A,1.0,A,2.0,A,1.0,A,0.0,A,1.0,A
Eswatini,South Africa,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,154.0,A,177.0,A,,,252.0,A,81.0,A,157.0,A,255.0,A,446.0,A,164.0,A,74.0,A,48.0,A,,,,,,,,,,,,,,,630.0,A,602.0,A,640.0,A,664.0,A,545.0,A,708.0,A,1094.0,A,1112.0,A,1185.0,A,1336.0,A
Eswatini,South Africa,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,1.0,A,0.0,A,0.0,A,2.0,A,1.0,A,,,,,,,,,,,,,,,,,0.0,A,0.0,A,0.0,A,0.0,A,80.0,A,0.0,A,3.0,A,1.0,A,4.0,A,0.0,A
Eswatini,Türkiye,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,
Eswatini,Uganda,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,
Eswatini,United Arab Emirates,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A,,,,,,,,,2.0,A,,,,
Eswatini,United Kingdom of Great Britain and Northern Ireland,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,0.0,A
Eswatini,United Kingdom of Great Britain and Northern Ireland,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,
Eswatini,United Kingdom of Great Britain and Northern Ireland,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,
Eswatini,United Kingdom of Great Britain and Northern Ireland,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A
Eswatini,United Republic of Tanzania,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,
Eswatini,United Republic of Tanzania,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,
Eswatini,United Republic of Tanzania,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,
Eswatini,United States of America,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,,,,,,
Eswatini,United States of America,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,0.0,A,,,,,,,,,,,,,,
Eswatini,United States of America,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,
Eswatini,Zambia,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,0.0,A
Ethiopia,Afghanistan,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,
Ethiopia,Afghanistan,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,A,,,,
Ethiopia,Albania,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,A,,,,,,,,,,,53.0,A,,,44.0,A,,,,,53.0,A,,,112.0,A,49.0,A,,,,,57.0,A,,,,,,,,,,
Ethiopia,Algeria,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,A,,,,,101.0,A,,,,,45.0,A,,,48.0,A,1108.0,A,256.0,A,76.0,A,,
Ethiopia,Argentina,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,A,,,,,34.0,A,166.0,A,187.0,A,99.0,A,50.0,A,,
Ethiopia,Armenia,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,
Ethiopia,Armenia,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,A,62.0,A,,,,,,,80.0,A,56.0,A,,,,,,,,,,,,,,,88.0,A,,
Ethiopia,Australia,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,A,,,,,,,,,,,,,2.0,A,0.0,A,0.0,A,,,2.0,A,,,9.0,A,,
Ethiopia,Australia,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Australia,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,1249.0,A,1081.0,A,916.0,A,280.0,A,684.0,A,1067.0,A,624.0,A,88.0,A,474.0,A,3481.0,A,5739.0,A,5191.0,A,10020.0,A,11109.0,A,16933.0,A,12915.0,A,20105.0,A,22004.0,A,17148.0,A,22546.0,A,8193.0,A,17034.0,A,15994.0,A,28893.0,A,29371.0,A,25436.0,A,,
Ethiopia,Austria,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,0.0,A,,,2.0,A,6.0,A,,,,,,
Ethiopia,Austria,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,121.0,A,,,,,,,18.0,A,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A,,,5.0,A,,,,,9.0,A,2.0,A,,,,,,
Ethiopia,Azerbaijan,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,A,4.0,A,,,,,,,,,,
Ethiopia,Bahrain,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Bahrain,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Bahrain,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,A,,,,,,,,,,,,,,,,,5.0,A,,,2.0,A,51.0,A,9.0,A,69.0,A,72.0,A,,
Ethiopia,Bangladesh,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,
Ethiopia,Bangladesh,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,A,,
Ethiopia,Barbados,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,A,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Belarus,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,A,,,,,,,,,,,,,,
Ethiopia,Belgium,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,A,,,,,,,,,,,,,0.0,A,,,,,,
Ethiopia,Belgium,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,A,22.0,A,80.0,A,435.0,A,37.0,A,,
Ethiopia,Belgium,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7103.0,A,,,7724.0,A,,,,,,,,,,,16.0,A,,,,,,,,,,,,,,,,,,,,
Ethiopia,Belgium,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14007.0,A,1609.0,A,8406.0,A,9783.0,A,13231.0,A,961.0,A,8021.0,A,41205.0,A,49256.0,A,30411.0,A,46493.0,A,61204.0,A,66587.0,A,64549.0,A,74405.0,A,66396.0,A,42310.0,A,61325.0,A,30290.0,A,61034.0,A,76259.0,A,123086.0,A,128919.0,A,71770.0,A,,
Ethiopia,Belgium-Luxembourg,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,20922.0,A,13026.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Belize,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A,,,,,,,,,,
Ethiopia,Benin,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,
Ethiopia,Bhutan,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,A,,,,,,,108.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Bosnia and Herzegovina,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Botswana,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,A,,,4.0,A,2.0,A,2.0,A,5.0,A,6.0,A,,
Ethiopia,Brazil,657,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,A,4.0,A,3.0,A,216.0,A,65.0,A,1.0,A,10.0,A,9.0,A,5.0,A,0.0,A,3.0,A,,,7.0,A,0.0,A,9.0,A,,,,,,
Ethiopia,Brazil,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,3.0,A,3.0,A,2.0,A,,
Ethiopia,Brazil,656,5622,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A,,,,,,,,,,,,,,,,,,,,,,,13.0,A,6.0,A,,,,,13.0,A,,,,,,,,,5.0,A,7.0,A,,,,,,
Ethiopia,Brazil,656,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,A,,,98.0,A,,,,,,,219.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,Bulgaria,657,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A,,,,,,,,,,,,
