typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","100","BGR","Bulgaria","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9928.35","false","8","kg","9928.35","false","9928.35","false","0","false",,"117568.133","117568.133","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","124","CAN","Canada","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6500","false","8","kg","6500","false","6500","false","0","false",,"68684.026","68684.026","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","757","CHE","Switzerland","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11316","false","8","kg","11316","false","11316","false","0","false",,"127770.213","127770.213","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","372","IRL","Ireland","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2016.3","false","8","kg","2016.3","false","2016.3","false","0","false",,"20682.268","20682.268","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","0","W00","World","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1324120.17","false","8","kg","1324120.17","false","1324120.17","false","0","false",,"13001346.617","13001346.617","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","203","CZE","Czechia","899","_X ","Areas, nes","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","540","false","8","kg","540","false","540","false","0","false",,"6123.139","6123.139","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","124","CAN","Canada","899","_X ","Areas, nes","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6500","false","8","kg","6500","false","6500","false","0","false",,"68684.026","68684.026","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","40","AUT","Austria","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101796.7","false","8","kg","101796.7","false","101796.7","false","0","false",,"1040155.715","1040155.715","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","528","NLD","Netherlands","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20160","false","8","kg","20160","false","20160","false","0","false",,"182668.009","182668.009","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","705","SVN","Slovenia","899","_X ","Areas, nes","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","592093.55","false","8","kg","592093.55","false","592093.55","false","0","false",,"5747364.07","5747364.07","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","372","IRL","Ireland","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2016.3","false","8","kg","2016.3","false","2016.3","false","0","false",,"20682.268","20682.268","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","757","CHE","Switzerland","899","_X ","Areas, nes","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11316","false","8","kg","11316","false","11316","false","0","false",,"127770.213","127770.213","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","757","CHE","Switzerland","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11316","false","8","kg","11316","false","11316","false","0","false",,"127770.213","127770.213","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","XIP","Export of goods after inward processing","0","W00","World","899","_X ","Areas, nes","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1324120.17","false","8","kg","1324120.17","false","1324120.17","false","0","false",,"13001346.617","13001346.617","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","842","USA","USA","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","206528.8","false","8","kg","206528.8","false","206528.8","false","0","false",,"2044339.234","2044339.234","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","376","ISR","Israel","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3.6","false","8","kg","3.6","false","3.6","false","0","false",,"118.931","118.931","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","616","POL","Poland","899","_X ","Areas, nes","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16","false","8","kg","16","false","16","false","0","false",,"481.396","481.396","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","826","GBR","United Kingdom","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4795.4","false","8","kg","4795.4","false","4795.4","false","0","false",,"49711.041","49711.041","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","100","BGR","Bulgaria","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9928.35","false","8","kg","9928.35","false","9928.35","false","0","false",,"117568.133","117568.133","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","784","ARE","United Arab Emirates","899","_X ","Areas, nes","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24849","false","8","kg","24849","false","24849","false","0","false",,"110670.535","110670.535","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","788","TUN","Tunisia","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.5","false","8","kg","0.5","false","0.5","false","0","false",,"13.969","13.969","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","208","DNK","Denmark","899","_X ","Areas, nes","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.5","false","8","kg","10.5","false","10.5","false","0","false",,"306.78","306.78","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","208","DNK","Denmark","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.5","false","8","kg","10.5","false","10.5","false","0","false",,"306.78","306.78","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","56","BEL","Belgium","899","_X ","Areas, nes","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27.1","false","8","kg","27.1","false","27.1","false","0","false",,"742.598","742.598","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","56","BEL","Belgium","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27.1","false","8","kg","27.1","false","27.1","false","0","false",,"742.598","742.598","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","792","TUR","Türkiye","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","213.2","false","8","kg","213.2","false","213.2","false","0","false",,"6031.942","6031.942","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","499","MNE","Montenegro","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6096","false","8","kg","6096","false","6096","false","0","false",,"131131.88","131131.88","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","191","HRV","Croatia","899","_X ","Areas, nes","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","210594.82","false","8","kg","210594.82","false","210594.82","false","0","false",,"2021218.13","2021218.13","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","899","_X ","Areas, nes","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24881.5","false","8","kg","24881.5","false","24881.5","false","0","false",,"112546.33","112546.33","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","RM","Re-import","0","W00","World","899","_X ","Areas, nes","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32.5","false","8","kg","32.5","false","32.5","false","0","false","1871.982",,"1871.982","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","MIP","Import of goods for inward processing","76","BRA","Brazil","705","SVN","Slovenia","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","117542.2","false","8","kg","117542.2","false","117542.2","false","0","false","578466.292",,"578466.292","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","MIP","Import of goods for inward processing","699","IND","India","899","_X ","Areas, nes","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23783.7","false","8","kg","23783.7","false","23783.7","false","0","false","127589.109",,"127589.109","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","MIP","Import of goods for inward processing","699","IND","India","191","HRV","Croatia","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","572953.5","false","8","kg","572953.5","false","572953.5","false","0","false","3159738.021",,"3159738.021","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","MIP","Import of goods for inward processing","76","BRA","Brazil","757","CHE","Switzerland","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19891","false","8","kg","19891","false","19891","false","0","false","130263.425",,"130263.425","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","MIP","Import of goods for inward processing","320","GTM","Guatemala","380","ITA","Italy","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2409.85","false","8","kg","2409.85","false","2409.85","false","0","false","27544.593",,"27544.593","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","MIP","Import of goods for inward processing","76","BRA","Brazil","688","SRB","Serbia","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3936.5","false","8","kg","3936.5","false","3936.5","false","0","false","25078.064",,"25078.064","0","false","true",
